user_id,created_at,company_id,language,activated_at,state
18085,2014-08-18 17:35:00,1,english,null,pending
18086,2014-08-18 18:58:00,5769,spanish,null,pending
18087,2014-08-18 08:35:00,240,spanish,2014-08-18 08:36:00,active
18088,2014-08-18 14:27:00,9885,french,2014-08-18 14:29:00,active
18089,2014-08-18 17:17:00,113,english,2014-08-18 17:19:00,active
18090,2014-08-18 14:50:00,5430,korean,2014-08-18 14:51:00,active
18091,2014-08-18 14:10:00,1,japanese,2014-08-18 14:11:00,active
18092,2014-08-18 15:11:00,194,spanish,null,pending
18093,2014-08-18 13:06:00,14,english,2014-08-18 13:08:00,active
18094,2014-08-18 11:38:00,5832,english,2014-08-18 11:40:00,active
18095,2014-08-18 19:52:00,6888,spanish,null,pending
18096,2014-08-18 09:33:00,8182,english,null,pending
18097,2014-08-18 17:49:00,7709,arabic,2014-08-18 17:50:00,active
18098,2014-08-18 17:41:00,12538,english,2014-08-18 17:43:00,active
18099,2014-08-18 16:18:00,9448,english,null,pending
18100,2014-08-18 14:11:00,2911,english,2014-08-18 14:12:00,active
18101,2014-08-18 07:39:00,5658,french,2014-08-18 07:41:00,active
18102,2014-08-18 17:06:00,4421,spanish,null,pending
18103,2014-08-18 19:05:00,37,english,2014-08-18 19:06:00,active
18104,2014-08-18 09:33:00,3820,indian,2014-08-18 09:34:00,active
18105,2014-08-18 15:11:00,11457,japanese,null,pending
18106,2014-08-18 05:06:00,1319,russian,2014-08-18 05:08:00,active
18107,2014-08-18 13:16:00,1,french,null,pending
18108,2014-08-18 02:50:00,337,japanese,2014-08-18 02:51:00,active
18109,2014-08-18 07:22:00,12776,english,null,pending
18110,2014-08-18 22:57:00,48,german,2014-08-18 22:59:00,active
18111,2014-08-18 16:18:00,9,japanese,null,pending
18112,2014-08-18 16:31:00,4283,english,null,pending
18113,2014-08-18 14:28:00,798,spanish,2014-08-18 14:29:00,active
18114,2014-08-18 17:58:00,23,english,2014-08-18 18:00:00,active
18115,2014-08-18 08:21:00,958,italian,null,pending
18116,2014-08-18 15:21:00,509,arabic,2014-08-18 15:23:00,active
18117,2014-08-18 11:20:00,7,portugese,null,pending
18118,2014-08-18 18:47:00,4473,japanese,2014-08-18 18:48:00,active
18119,2014-08-18 12:13:00,131,english,2014-08-18 12:14:00,active
18120,2014-08-18 09:19:00,8892,english,null,pending
18121,2014-08-18 12:24:00,3665,english,null,pending
18122,2014-08-18 16:47:00,12154,japanese,2014-08-18 16:49:00,active
18123,2014-08-18 06:25:00,2701,spanish,2014-08-18 06:27:00,active
18124,2014-08-18 08:04:00,8927,portugese,null,pending
18125,2014-08-18 18:49:00,1,spanish,2014-08-18 18:51:00,active
18126,2014-08-18 11:02:00,396,english,null,pending
18127,2014-08-18 10:08:00,12709,russian,2014-08-18 10:09:00,active
18128,2014-08-18 10:12:00,10010,english,2014-08-18 10:13:00,active
18129,2014-08-18 05:15:00,7097,english,null,pending
18130,2014-08-18 03:37:00,3782,japanese,2014-08-18 03:38:00,active
18131,2014-08-18 13:40:00,141,english,2014-08-18 13:41:00,active
18132,2014-08-18 05:25:00,1,english,2014-08-18 05:26:00,active
18133,2014-08-18 23:43:00,1,english,2014-08-18 23:44:00,active
18134,2014-08-18 07:59:00,6643,english,null,pending
18135,2014-08-18 12:26:00,7310,english,2014-08-18 12:27:00,active
18136,2014-08-18 13:29:00,3582,japanese,null,pending
18137,2014-08-18 01:01:00,11,english,2014-08-18 01:03:00,active
18138,2014-08-18 06:26:00,5162,english,null,pending
18139,2014-08-18 18:28:00,1,english,null,pending
18140,2014-08-18 08:04:00,11432,english,null,pending
18141,2014-08-18 02:40:00,2,korean,2014-08-18 02:42:00,active
18142,2014-08-18 18:24:00,39,english,2014-08-18 18:25:00,active
18143,2014-08-18 18:10:00,2806,french,null,pending
18144,2014-08-18 08:43:00,9797,english,2014-08-18 08:45:00,active
18145,2014-08-18 13:38:00,12774,spanish,null,pending
18146,2014-08-18 11:05:00,12,portugese,2014-08-18 11:06:00,active
18147,2014-08-18 15:40:00,3,spanish,null,pending
18148,2014-08-18 17:56:00,33,russian,2014-08-18 17:58:00,active
18149,2014-08-18 13:49:00,6021,italian,null,pending
18150,2014-08-18 05:20:00,797,italian,null,pending
18151,2014-08-18 15:29:00,8418,russian,2014-08-18 15:30:00,active
18152,2014-08-18 02:01:00,144,spanish,2014-08-18 02:02:00,active
18153,2014-08-18 10:45:00,1908,french,null,pending
18154,2014-08-18 18:46:00,6,english,null,pending
18155,2014-08-18 15:57:00,3,french,2014-08-18 15:58:00,active
18156,2014-08-18 03:17:00,2,english,null,pending
18157,2014-08-18 01:47:00,9475,german,null,pending
18158,2014-08-18 14:15:00,742,japanese,2014-08-18 14:16:00,active
18159,2014-08-18 07:06:00,5,french,null,pending
18160,2014-08-18 05:38:00,2,english,2014-08-18 05:40:00,active
18161,2014-08-18 18:38:00,348,japanese,null,pending
18162,2014-08-18 17:43:00,237,spanish,2014-08-18 17:44:00,active
18163,2014-08-18 17:50:00,9748,italian,2014-08-18 17:51:00,active
18164,2014-08-18 18:37:00,6177,english,2014-08-18 18:38:00,active
18165,2014-08-18 07:29:00,16,arabic,null,pending
18166,2014-08-18 16:21:00,2505,russian,null,pending
18167,2014-08-18 15:11:00,6159,english,null,pending
18168,2014-08-18 13:27:00,9583,arabic,null,pending
18169,2014-08-18 19:45:00,8861,english,2014-08-18 19:46:00,active
18170,2014-08-18 10:37:00,10100,german,2014-08-18 10:38:00,active
18171,2014-08-18 11:47:00,6899,spanish,null,pending
18172,2014-08-18 14:11:00,23,indian,null,pending
18173,2014-08-19 08:50:00,3959,english,2014-08-19 08:51:00,active
18174,2014-08-19 12:42:00,12200,english,2014-08-19 12:43:00,active
18175,2014-08-19 14:27:00,4335,russian,null,pending
18176,2014-08-19 15:09:00,1597,french,2014-08-19 15:11:00,active
18177,2014-08-19 16:44:00,1,english,2014-08-19 16:45:00,active
18178,2014-08-19 15:14:00,3,japanese,null,pending
18179,2014-08-19 19:10:00,204,english,2014-08-19 19:11:00,active
18180,2014-08-19 10:13:00,8154,english,null,pending
18181,2014-08-19 12:48:00,3957,english,2014-08-19 12:49:00,active
18182,2014-08-19 11:06:00,9566,english,2014-08-19 11:07:00,active
18183,2014-08-19 14:54:00,2009,spanish,null,pending
18184,2014-08-19 15:07:00,2160,spanish,2014-08-19 15:09:00,active
18185,2014-08-19 22:48:00,953,spanish,2014-08-19 22:50:00,active
18186,2014-08-19 13:27:00,436,english,2014-08-19 13:28:00,active
18187,2014-08-19 15:47:00,209,english,2014-08-19 15:49:00,active
18188,2014-08-19 18:52:00,12805,english,null,pending
18189,2014-08-19 01:02:00,3,indian,null,pending
18190,2014-08-19 13:36:00,11308,english,null,pending
18191,2014-08-19 11:29:00,47,english,null,pending
18192,2014-08-19 14:44:00,1134,spanish,2014-08-19 14:45:00,active
18193,2014-08-19 15:22:00,3466,english,2014-08-19 15:23:00,active
18194,2014-08-19 13:33:00,8567,japanese,2014-08-19 13:35:00,active
18195,2014-08-19 18:21:00,33,arabic,null,pending
18196,2014-08-19 10:46:00,8707,english,null,pending
18197,2014-08-19 18:25:00,10693,english,2014-08-19 18:26:00,active
18198,2014-08-19 04:54:00,11063,english,2014-08-19 04:55:00,active
18199,2014-08-19 16:25:00,6128,arabic,null,pending
18200,2014-08-19 07:41:00,1751,english,null,pending
18201,2014-08-19 00:38:00,2493,english,2014-08-19 00:40:00,active
18202,2014-08-19 18:22:00,482,french,null,pending
18203,2014-08-19 14:39:00,4134,german,2014-08-19 14:40:00,active
18204,2014-08-19 09:06:00,7794,english,2014-08-19 09:08:00,active
18205,2014-08-19 15:34:00,1016,japanese,2014-08-19 15:35:00,active
18206,2014-08-19 18:23:00,5089,english,null,pending
18207,2014-08-19 12:29:00,5,english,null,pending
18208,2014-08-19 10:26:00,3,english,2014-08-19 10:27:00,active
18209,2014-08-19 20:41:00,2,english,null,pending
18210,2014-08-19 07:39:00,7188,german,2014-08-19 07:40:00,active
18211,2014-08-19 13:11:00,10241,spanish,2014-08-19 13:13:00,active
18212,2014-08-19 14:16:00,140,spanish,2014-08-19 14:17:00,active
18213,2014-08-19 00:50:00,4546,english,2014-08-19 00:52:00,active
18214,2014-08-19 22:26:00,1464,english,null,pending
18215,2014-08-19 01:49:00,10340,portugese,null,pending
18216,2014-08-19 11:11:00,8676,portugese,null,pending
18217,2014-08-19 07:01:00,5021,english,2014-08-19 07:03:00,active
18218,2014-08-19 12:46:00,6,english,2014-08-19 12:48:00,active
18219,2014-08-19 16:58:00,9180,english,null,pending
18220,2014-08-19 18:05:00,57,english,2014-08-19 18:06:00,active
18221,2014-08-19 11:20:00,9375,italian,null,pending
18222,2014-08-19 16:10:00,5,english,null,pending
18223,2014-08-19 16:33:00,10543,japanese,null,pending
18224,2014-08-19 22:23:00,68,indian,null,pending
18225,2014-08-19 09:44:00,11029,chinese,2014-08-19 09:46:00,active
18226,2014-08-19 22:10:00,4,spanish,2014-08-19 22:11:00,active
18227,2014-08-19 12:36:00,4244,japanese,2014-08-19 12:37:00,active
18228,2014-08-19 07:48:00,11025,english,2014-08-19 07:49:00,active
18229,2014-08-19 14:52:00,10249,french,null,pending
18230,2014-08-19 16:29:00,386,indian,null,pending
18231,2014-08-19 17:40:00,1,chinese,2014-08-19 17:42:00,active
18232,2014-08-19 10:57:00,1,english,2014-08-19 10:58:00,active
18233,2014-08-19 07:36:00,412,english,null,pending
18234,2014-08-19 13:11:00,727,english,null,pending
18235,2014-08-19 11:54:00,481,russian,2014-08-19 11:56:00,active
18236,2014-08-19 10:12:00,9072,english,2014-08-19 10:13:00,active
18237,2014-08-19 04:17:00,177,spanish,2014-08-19 04:18:00,active
18238,2014-08-19 14:23:00,12313,english,null,pending
18239,2014-08-19 16:44:00,10378,chinese,null,pending
18240,2014-08-19 17:52:00,695,french,null,pending
18241,2014-08-19 14:43:00,472,english,2014-08-19 14:45:00,active
18242,2014-08-19 11:01:00,1115,english,2014-08-19 11:03:00,active
18243,2014-08-19 14:15:00,1,italian,2014-08-19 14:16:00,active
18244,2014-08-19 10:26:00,1,english,null,pending
18245,2014-08-19 16:55:00,3472,french,null,pending
18246,2014-08-19 08:42:00,4856,english,2014-08-19 08:44:00,active
18247,2014-08-19 13:37:00,217,english,null,pending
18248,2014-08-19 06:42:00,10367,english,null,pending
18249,2014-08-19 10:02:00,10547,japanese,2014-08-19 10:04:00,active
18250,2014-08-19 12:00:00,12053,arabic,null,pending
18251,2014-08-19 23:24:00,73,english,null,pending
18252,2014-08-19 12:38:00,6105,english,null,pending
18253,2014-08-19 16:21:00,12221,english,2014-08-19 16:23:00,active
18254,2014-08-19 14:34:00,358,spanish,null,pending
18255,2014-08-19 22:37:00,1,chinese,null,pending
18256,2014-08-20 13:33:00,3,english,2014-08-20 13:34:00,active
18257,2014-08-20 14:12:00,11128,english,2014-08-20 14:13:00,active
18258,2014-08-20 10:23:00,10748,english,2014-08-20 10:25:00,active
18259,2014-08-20 18:52:00,12639,english,null,pending
18260,2014-08-20 17:54:00,4,indian,2014-08-20 17:56:00,active
18261,2014-08-20 06:09:00,66,english,null,pending
18262,2014-08-20 15:31:00,45,arabic,null,pending
18263,2014-08-20 12:30:00,6845,english,2014-08-20 12:31:00,active
18264,2014-08-20 15:21:00,23,english,2014-08-20 15:23:00,active
18265,2014-08-20 13:06:00,10111,french,2014-08-20 13:08:00,active
18266,2014-08-20 08:47:00,13034,french,null,pending
18267,2014-08-20 02:05:00,5019,russian,2014-08-20 02:07:00,active
18268,2014-08-20 07:11:00,3367,english,2014-08-20 07:13:00,active
18269,2014-08-20 12:33:00,7,english,null,pending
18270,2014-08-20 02:49:00,4087,english,2014-08-20 02:50:00,active
18271,2014-08-20 12:12:00,10629,japanese,2014-08-20 12:14:00,active
18272,2014-08-20 11:46:00,1474,english,2014-08-20 11:48:00,active
18273,2014-08-20 13:36:00,666,english,null,pending
18274,2014-08-20 08:35:00,11964,english,2014-08-20 08:36:00,active
18275,2014-08-20 10:54:00,1564,english,2014-08-20 10:56:00,active
18276,2014-08-20 09:32:00,15,english,null,pending
18277,2014-08-20 19:58:00,7941,english,2014-08-20 19:59:00,active
18278,2014-08-20 00:50:00,13133,spanish,2014-08-20 00:51:00,active
18279,2014-08-20 21:31:00,16,english,null,pending
18280,2014-08-20 16:59:00,18,english,null,pending
18281,2014-08-20 11:09:00,14,english,null,pending
18282,2014-08-20 02:45:00,8,english,null,pending
18283,2014-08-20 16:07:00,8056,spanish,2014-08-20 16:09:00,active
18284,2014-08-20 13:44:00,4298,english,null,pending
18285,2014-08-20 09:40:00,7217,russian,null,pending
18286,2014-08-20 02:19:00,9105,english,2014-08-20 02:20:00,active
18287,2014-08-20 13:51:00,237,chinese,2014-08-20 13:53:00,active
18288,2014-08-20 11:48:00,784,english,2014-08-20 11:49:00,active
18289,2014-08-20 11:44:00,7449,english,null,pending
18290,2014-08-20 17:24:00,3,english,2014-08-20 17:25:00,active
18291,2014-08-20 14:39:00,7244,russian,2014-08-20 14:41:00,active
18292,2014-08-20 09:37:00,12128,korean,null,pending
18293,2014-08-20 09:22:00,4036,arabic,null,pending
18294,2014-08-20 13:58:00,172,english,null,pending
18295,2014-08-20 10:18:00,2842,english,2014-08-20 10:20:00,active
18296,2014-08-20 09:51:00,23,english,2014-08-20 09:52:00,active
18297,2014-08-20 05:55:00,3275,japanese,null,pending
18298,2014-08-20 13:49:00,13086,indian,2014-08-20 13:50:00,active
18299,2014-08-20 16:30:00,1380,french,2014-08-20 16:31:00,active
18300,2014-08-20 13:04:00,10791,english,2014-08-20 13:05:00,active
18301,2014-08-20 16:46:00,2109,german,null,pending
18302,2014-08-20 13:26:00,3426,japanese,2014-08-20 13:27:00,active
18303,2014-08-20 21:07:00,3685,german,null,pending
18304,2014-08-20 04:23:00,456,french,null,pending
18305,2014-08-20 15:18:00,26,spanish,null,pending
18306,2014-08-20 06:40:00,8283,english,2014-08-20 06:42:00,active
18307,2014-08-20 14:47:00,2,english,null,pending
18308,2014-08-20 18:47:00,8969,english,null,pending
18309,2014-08-20 17:28:00,7655,english,2014-08-20 17:29:00,active
18310,2014-08-20 19:54:00,74,english,null,pending
18311,2014-08-20 16:11:00,5794,english,2014-08-20 16:12:00,active
18312,2014-08-20 07:30:00,5,chinese,2014-08-20 07:31:00,active
18313,2014-08-20 17:56:00,6428,french,2014-08-20 17:57:00,active
18314,2014-08-20 07:26:00,8200,english,null,pending
18315,2014-08-20 09:57:00,2,english,null,pending
18316,2014-08-20 13:01:00,13,english,2014-08-20 13:03:00,active
18317,2014-08-20 16:41:00,10606,english,2014-08-20 16:42:00,active
18318,2014-08-20 16:32:00,8509,french,null,pending
18319,2014-08-20 12:34:00,13002,german,2014-08-20 12:36:00,active
18320,2014-08-20 17:10:00,8378,english,2014-08-20 17:12:00,active
18321,2014-08-20 18:17:00,12027,chinese,2014-08-20 18:19:00,active
18322,2014-08-20 21:59:00,4420,english,null,pending
18323,2014-08-20 05:28:00,10289,english,null,pending
18324,2014-08-20 08:06:00,12143,japanese,null,pending
18325,2014-08-20 17:45:00,4844,english,2014-08-20 17:46:00,active
18326,2014-08-20 11:42:00,6757,english,2014-08-20 11:44:00,active
18327,2014-08-20 07:24:00,8,japanese,2014-08-20 07:25:00,active
18328,2014-08-20 15:39:00,11811,english,2014-08-20 15:41:00,active
18329,2014-08-20 11:14:00,1773,indian,2014-08-20 11:15:00,active
18330,2014-08-20 14:52:00,101,chinese,2014-08-20 14:54:00,active
18331,2014-08-20 14:36:00,2405,russian,2014-08-20 14:38:00,active
18332,2014-08-20 10:59:00,5600,english,null,pending
18333,2014-08-20 23:25:00,734,arabic,2014-08-20 23:26:00,active
18334,2014-08-21 15:58:00,6,english,2014-08-21 15:59:00,active
18335,2014-08-21 16:15:00,4865,english,2014-08-21 16:16:00,active
18336,2014-08-21 15:07:00,2,english,null,pending
18337,2014-08-21 13:03:00,399,english,2014-08-21 13:04:00,active
18338,2014-08-21 16:50:00,3419,french,null,pending
18339,2014-08-21 14:48:00,1911,spanish,null,pending
18340,2014-08-21 23:26:00,32,arabic,null,pending
18341,2014-08-21 15:18:00,9641,russian,2014-08-21 15:19:00,active
18342,2014-08-21 13:39:00,10560,spanish,null,pending
18343,2014-08-21 13:54:00,87,english,null,pending
18344,2014-08-21 16:41:00,4,english,2014-08-21 16:42:00,active
18345,2014-08-21 14:05:00,5327,french,2014-08-21 14:06:00,active
18346,2014-08-21 04:39:00,6193,chinese,null,pending
18347,2014-08-21 16:00:00,9138,english,2014-08-21 16:02:00,active
18348,2014-08-21 09:20:00,1548,french,2014-08-21 09:22:00,active
18349,2014-08-21 09:27:00,11248,english,null,pending
18350,2014-08-21 01:36:00,2442,english,2014-08-21 01:38:00,active
18351,2014-08-21 10:47:00,8549,english,null,pending
18352,2014-08-21 19:32:00,7240,english,2014-08-21 19:34:00,active
18353,2014-08-21 18:40:00,11118,japanese,2014-08-21 18:41:00,active
18354,2014-08-21 12:54:00,5524,english,null,pending
18355,2014-08-21 09:03:00,31,spanish,2014-08-21 09:04:00,active
18356,2014-08-21 11:50:00,1,english,2014-08-21 11:52:00,active
18357,2014-08-21 16:57:00,10794,arabic,2014-08-21 16:58:00,active
18358,2014-08-21 07:46:00,166,english,2014-08-21 07:47:00,active
18359,2014-08-21 19:55:00,2868,arabic,2014-08-21 19:57:00,active
18360,2014-08-21 10:48:00,12445,french,2014-08-21 10:49:00,active
18361,2014-08-21 14:11:00,3916,english,2014-08-21 14:13:00,active
18362,2014-08-21 14:43:00,1275,spanish,2014-08-21 14:45:00,active
18363,2014-08-21 12:43:00,3,korean,null,pending
18364,2014-08-21 20:47:00,1,japanese,null,pending
18365,2014-08-21 03:41:00,5214,french,null,pending
18366,2014-08-21 16:40:00,5521,english,null,pending
18367,2014-08-21 07:15:00,39,english,2014-08-21 07:17:00,active
18368,2014-08-21 17:30:00,75,english,2014-08-21 17:31:00,active
18369,2014-08-21 10:40:00,271,english,2014-08-21 10:41:00,active
18370,2014-08-21 15:55:00,6803,russian,null,pending
18371,2014-08-21 13:15:00,7,english,null,pending
18372,2014-08-21 12:36:00,3343,english,null,pending
18373,2014-08-21 11:52:00,327,italian,null,pending
18374,2014-08-21 18:46:00,2441,spanish,2014-08-21 18:48:00,active
18375,2014-08-21 15:02:00,7472,french,null,pending
18376,2014-08-21 17:16:00,5795,english,null,pending
18377,2014-08-21 16:22:00,5255,english,null,pending
18378,2014-08-21 16:52:00,4412,english,null,pending
18379,2014-08-21 12:47:00,8534,english,2014-08-21 12:49:00,active
18380,2014-08-21 08:29:00,17,japanese,2014-08-21 08:30:00,active
18381,2014-08-21 05:41:00,152,japanese,null,pending
18382,2014-08-21 13:46:00,441,french,2014-08-21 13:47:00,active
18383,2014-08-21 01:39:00,7291,english,2014-08-21 01:41:00,active
18384,2014-08-21 06:41:00,5789,russian,2014-08-21 06:42:00,active
18385,2014-08-21 13:17:00,5056,english,2014-08-21 13:18:00,active
18386,2014-08-21 14:23:00,8973,english,2014-08-21 14:24:00,active
18387,2014-08-21 14:32:00,16,english,2014-08-21 14:33:00,active
18388,2014-08-21 12:57:00,9358,spanish,2014-08-21 12:58:00,active
18389,2014-08-21 10:21:00,10,english,2014-08-21 10:22:00,active
18390,2014-08-21 01:00:00,3337,english,2014-08-21 01:02:00,active
18391,2014-08-21 15:00:00,8435,english,2014-08-21 15:01:00,active
18392,2014-08-21 12:46:00,168,english,null,pending
18393,2014-08-21 08:32:00,2510,german,2014-08-21 08:33:00,active
18394,2014-08-21 16:54:00,632,english,2014-08-21 16:55:00,active
18395,2014-08-21 17:13:00,6091,french,2014-08-21 17:14:00,active
18396,2014-08-21 07:53:00,11543,english,null,pending
18397,2014-08-21 07:02:00,8,english,2014-08-21 07:03:00,active
18398,2014-08-21 13:55:00,4617,indian,2014-08-21 13:57:00,active
18399,2014-08-21 09:47:00,11584,russian,null,pending
18400,2014-08-21 00:06:00,796,english,2014-08-21 00:07:00,active
18401,2014-08-21 02:23:00,5130,english,2014-08-21 02:25:00,active
18402,2014-08-21 11:44:00,124,english,2014-08-21 11:45:00,active
18403,2014-08-21 16:12:00,2604,french,null,pending
18404,2014-08-21 12:17:00,42,english,2014-08-21 12:18:00,active
18405,2014-08-21 17:04:00,3,english,2014-08-21 17:05:00,active
18406,2014-08-21 16:15:00,3644,english,null,pending
18407,2014-08-21 09:52:00,7402,german,null,pending
18408,2014-08-21 18:25:00,7887,japanese,null,pending
18409,2014-08-21 00:27:00,6114,english,null,pending
18410,2014-08-21 08:46:00,3492,english,2014-08-21 08:47:00,active
18411,2014-08-21 12:15:00,6070,english,2014-08-21 12:17:00,active
18412,2014-08-21 17:57:00,4108,english,2014-08-21 17:59:00,active
18413,2014-08-21 10:21:00,444,french,null,pending
18414,2014-08-21 15:58:00,2313,english,null,pending
18415,2014-08-21 08:15:00,3556,english,null,pending
18416,2014-08-21 14:40:00,8800,english,2014-08-21 14:42:00,active
18417,2014-08-22 16:58:00,9234,english,2014-08-22 17:00:00,active
18418,2014-08-22 10:37:00,6223,japanese,null,pending
18419,2014-08-22 03:33:00,12169,english,null,pending
18420,2014-08-22 14:19:00,14,french,2014-08-22 14:20:00,active
18421,2014-08-22 16:58:00,2268,spanish,2014-08-22 17:00:00,active
18422,2014-08-22 05:01:00,10312,japanese,null,pending
18423,2014-08-22 13:10:00,6652,chinese,2014-08-22 13:11:00,active
18424,2014-08-22 14:50:00,1450,english,2014-08-22 14:52:00,active
18425,2014-08-22 19:51:00,5185,japanese,2014-08-22 19:52:00,active
18426,2014-08-22 14:04:00,15,french,null,pending
18427,2014-08-22 20:43:00,30,english,null,pending
18428,2014-08-22 09:03:00,8019,spanish,2014-08-22 09:05:00,active
18429,2014-08-22 02:59:00,898,arabic,null,pending
18430,2014-08-22 14:39:00,3380,spanish,2014-08-22 14:40:00,active
18431,2014-08-22 02:47:00,1729,english,null,pending
18432,2014-08-22 11:34:00,4914,italian,null,pending
18433,2014-08-22 13:55:00,11832,english,2014-08-22 13:56:00,active
18434,2014-08-22 15:31:00,9014,spanish,2014-08-22 15:32:00,active
18435,2014-08-22 16:20:00,2341,japanese,null,pending
18436,2014-08-22 10:24:00,1,german,null,pending
18437,2014-08-22 17:26:00,8891,english,null,pending
18438,2014-08-22 07:15:00,4222,japanese,2014-08-22 07:17:00,active
18439,2014-08-22 12:17:00,13143,english,2014-08-22 12:18:00,active
18440,2014-08-22 13:54:00,5689,italian,2014-08-22 13:55:00,active
18441,2014-08-22 08:19:00,6001,italian,2014-08-22 08:20:00,active
18442,2014-08-22 23:05:00,8497,english,null,pending
18443,2014-08-22 11:01:00,3382,german,null,pending
18444,2014-08-22 05:18:00,2986,english,null,pending
18445,2014-08-22 14:25:00,4356,french,2014-08-22 14:26:00,active
18446,2014-08-22 01:25:00,160,english,null,pending
18447,2014-08-22 13:02:00,7639,french,null,pending
18448,2014-08-22 23:47:00,511,russian,null,pending
18449,2014-08-22 09:07:00,10011,english,2014-08-22 09:09:00,active
18450,2014-08-22 15:44:00,6141,english,2014-08-22 15:45:00,active
18451,2014-08-22 14:56:00,12541,english,2014-08-22 14:58:00,active
18452,2014-08-22 13:05:00,1248,spanish,2014-08-22 13:06:00,active
18453,2014-08-22 09:54:00,450,english,null,pending
18454,2014-08-22 11:50:00,18,english,2014-08-22 11:52:00,active
18455,2014-08-22 13:43:00,45,indian,2014-08-22 13:45:00,active
18456,2014-08-22 11:55:00,11095,chinese,2014-08-22 11:56:00,active
18457,2014-08-22 15:28:00,10434,spanish,null,pending
18458,2014-08-22 09:52:00,6119,english,null,pending
18459,2014-08-22 07:46:00,12993,english,2014-08-22 07:48:00,active
18460,2014-08-22 12:09:00,10761,english,2014-08-22 12:11:00,active
18461,2014-08-22 13:58:00,1879,spanish,null,pending
18462,2014-08-22 19:06:00,76,german,2014-08-22 19:07:00,active
18463,2014-08-22 18:58:00,11638,spanish,null,pending
18464,2014-08-22 12:49:00,2,french,2014-08-22 12:51:00,active
18465,2014-08-22 10:59:00,1154,spanish,2014-08-22 11:01:00,active
18466,2014-08-22 13:28:00,2754,japanese,2014-08-22 13:30:00,active
18467,2014-08-22 17:59:00,4570,chinese,2014-08-22 18:01:00,active
18468,2014-08-22 15:52:00,72,arabic,null,pending
18469,2014-08-22 13:06:00,1,english,2014-08-22 13:08:00,active
18470,2014-08-22 09:27:00,1439,chinese,2014-08-22 09:29:00,active
18471,2014-08-22 16:22:00,12401,english,2014-08-22 16:23:00,active
18472,2014-08-22 18:35:00,8686,spanish,null,pending
18473,2014-08-22 12:41:00,10837,english,2014-08-22 12:42:00,active
18474,2014-08-22 09:55:00,49,english,2014-08-22 09:57:00,active
18475,2014-08-22 09:19:00,196,german,2014-08-22 09:20:00,active
18476,2014-08-22 11:29:00,4037,english,2014-08-22 11:31:00,active
18477,2014-08-22 11:13:00,7254,italian,null,pending
18478,2014-08-22 03:27:00,1416,portugese,2014-08-22 03:28:00,active
18479,2014-08-22 23:56:00,690,spanish,null,pending
18480,2014-08-22 23:23:00,8050,german,2014-08-22 23:24:00,active
18481,2014-08-22 13:37:00,7919,english,null,pending
18482,2014-08-22 09:50:00,5,english,null,pending
18483,2014-08-22 13:09:00,1,english,null,pending
18484,2014-08-22 21:01:00,8570,english,2014-08-22 21:02:00,active
18485,2014-08-22 17:23:00,8703,arabic,null,pending
18486,2014-08-22 14:41:00,9652,english,2014-08-22 14:43:00,active
18487,2014-08-22 13:53:00,12571,italian,2014-08-22 13:55:00,active
18488,2014-08-22 18:53:00,670,indian,2014-08-22 18:54:00,active
18489,2014-08-22 07:11:00,11,english,null,pending
18490,2014-08-22 10:02:00,9656,spanish,null,pending
18491,2014-08-22 14:34:00,12379,english,null,pending
18492,2014-08-22 08:43:00,8,english,null,pending
18493,2014-08-22 12:57:00,871,spanish,2014-08-22 12:58:00,active
18494,2014-08-22 05:55:00,914,english,null,pending
18495,2014-08-22 11:20:00,1005,german,null,pending
18496,2014-08-22 16:30:00,5041,german,2014-08-22 16:31:00,active
18497,2014-08-22 10:05:00,28,english,2014-08-22 10:07:00,active
18498,2014-08-22 09:13:00,38,english,2014-08-22 09:15:00,active
18499,2014-08-22 16:52:00,9444,arabic,null,pending
18500,2014-08-22 09:21:00,926,japanese,2014-08-22 09:23:00,active
18501,2014-08-22 06:54:00,3605,indian,2014-08-22 06:56:00,active
18502,2014-08-22 13:16:00,9257,arabic,null,pending
18503,2014-08-22 11:58:00,11254,english,null,pending
18504,2014-08-22 05:42:00,6367,indian,null,pending
18505,2014-08-22 12:18:00,7,french,2014-08-22 12:20:00,active
18506,2014-08-22 09:24:00,1,indian,null,pending
18507,2014-08-22 13:09:00,12105,chinese,2014-08-22 13:11:00,active
18508,2014-08-22 08:09:00,7671,spanish,null,pending
18509,2014-08-23 09:13:00,2063,english,2014-08-23 09:14:00,active
18510,2014-08-23 04:07:00,10811,english,2014-08-23 04:09:00,active
18511,2014-08-23 22:25:00,8954,french,null,pending
18512,2014-08-23 08:18:00,8514,english,2014-08-23 08:19:00,active
18513,2014-08-23 12:33:00,406,english,null,pending
18514,2014-08-23 09:21:00,14,french,null,pending
18515,2014-08-23 09:51:00,11503,japanese,null,pending
18516,2014-08-23 08:27:00,2929,english,null,pending
18517,2014-08-23 12:02:00,9070,english,2014-08-23 12:03:00,active
18518,2014-08-23 16:31:00,6544,english,null,pending
18519,2014-08-23 15:39:00,4651,english,null,pending
18520,2014-08-23 11:46:00,9542,french,2014-08-23 11:47:00,active
18521,2014-08-23 10:30:00,8396,chinese,null,pending
18522,2014-08-23 10:27:00,2794,spanish,2014-08-23 10:28:00,active
18523,2014-08-23 08:36:00,7773,english,null,pending
18524,2014-08-23 10:02:00,10689,english,null,pending
